data_id,x,y,model,value,data_type
0,1.1280004670211063e-05,-9.38752174449726,cnls,-9.387061971899017,homosk
1,0.009649268367171837,-3.371367594299878,cnls,-3.3804586320202406,homosk
2,0.017891290189697706,-1.8457201042557352,cnls,-1.767532093298866,homosk
3,0.019021224908169154,-1.0597298559874668,cnls,-1.5477596512366394,homosk
4,0.023554363882864693,-1.814906395313299,cnls,-1.4499850055242287,homosk
5,0.02684904018186074,-2.29426949211061,cnls,-1.3789239399976996,homosk
6,0.027334173127299466,-0.6560558870766731,cnls,-1.3684606271552702,homosk
7,0.030113425863188215,-0.7503606054709397,cnls,-1.3085200120307925,homosk
8,0.03540728194832499,-1.0251773374478805,cnls,-1.1943804059090937,homosk
9,0.03835827198952069,-1.0945737865828238,cnls,-1.1307559580270747,homosk
10,0.03982783362543252,-1.5688011582952526,cnls,-1.099071997492873,homosk
11,0.040834205698549564,-1.434808967376509,cnls,-1.0773746316532729,homosk
12,0.06512449375793161,0.21497144341325483,cnls,-0.5536791006740256,homosk
13,0.07004600831108942,0.3000959635885939,cnls,-0.44769280747360396,homosk
14,0.07067586740748244,-1.036468458722643,cnls,-0.4341287802969278,homosk
15,0.08107130852133715,-0.5298862718054212,cnls,-0.21026827444925478,homosk
16,0.08326813447795489,-0.9202828061864436,cnls,-0.16296103448410726,homosk
17,0.0880414029457206,0.3764925187894503,cnls,-0.06017228318160828,homosk
18,0.08959702170564898,-1.2001705470184185,cnls,-0.02667348034879158,homosk
19,0.09337980280670799,0.22884201856296293,cnls,0.05478485846465175,homosk
20,0.10028444064662578,1.0002917999161398,cnls,0.20346811822428257,homosk
21,0.10246302993044398,0.7592040168807437,cnls,0.25034545583217716,homosk
22,0.10925514479050691,0.7688633750671736,cnls,0.2745375549341149,homosk
23,0.11188161971030242,-0.10392531336357325,cnls,0.28389035465865264,homosk
24,0.11714471634962975,0.7226822820384815,cnls,0.30262761473089755,homosk
25,0.13555337161423253,-0.44837290387853235,cnls,0.3681320625585568,homosk
26,0.14191453438871893,0.3646926651319683,cnls,0.3907670412520807,homosk
27,0.1468407809527611,0.3119053159576114,cnls,0.40829570119269876,homosk
28,0.16036937909807358,1.2090038109160555,cnls,0.45643058322954744,homosk
29,0.16238679710919235,0.8783972411619047,cnls,0.4636080276004936,homosk
30,0.16386749203044715,0.44956468114864556,cnls,0.46887559055066047,homosk
31,0.1686394327748888,0.7023870758734851,cnls,0.4858495685156769,homosk
32,0.16928448262359308,1.1508179096504367,cnls,0.4881439598734745,homosk
33,0.17590628911693906,0.5990567853549703,cnls,0.5116938497809845,homosk
34,0.17630221427489667,0.5581273082409394,cnls,0.5131019020010613,homosk
35,0.17766474336770877,-0.6484392967280321,cnls,0.5179474099308483,homosk
36,0.17904909093397903,-0.09078506903845707,cnls,0.5228703697686827,homosk
37,0.18343293455012877,0.7487288980768139,cnls,0.5384594287898982,homosk
38,0.18449864366198077,0.6758470054814505,cnls,0.5422489533034159,homosk
39,0.1889453737547333,1.1716954735399163,cnls,0.5580600520044771,homosk
40,0.19037575301025844,0.06318830992033142,cnls,0.5631457553831382,homosk
41,0.22001649988757854,0.1905115684489378,cnls,0.6685207702184365,homosk
42,0.22168817816146236,0.6816240181543034,cnls,0.6744636269401376,homosk
43,0.22626304030712718,0.02104165058996932,cnls,0.6907270835135482,homosk
44,0.2310953492889627,0.837939680050934,cnls,0.7079054022625454,homosk
45,0.2321338618553036,-0.6138045529494198,cnls,0.7115971276808175,homosk
46,0.23312545868762435,1.1283438594100126,cnls,0.7151220240344779,homosk
47,0.2424833947942202,1.4027881602428172,cnls,0.7483868273404696,homosk
48,0.24965098502014182,1.2546607037327728,cnls,0.7738641394389661,homosk
49,0.25828113506710937,-1.0746915524561622,cnls,0.8045384252164784,homosk
50,0.26100898711192755,0.6863362499641918,cnls,0.8142339096443931,homosk
51,0.261724640570416,1.4354231756803593,cnls,0.8167774508699298,homosk
52,0.26948029144580854,0.8187430637755321,cnls,0.8443414843811701,homosk
53,0.26972612081458625,1.195316184309166,cnls,0.8452151093575473,homosk
54,0.27125903101411153,1.5195383847556005,cnls,0.850662567120215,homosk
55,0.27645486311414524,1.457607835014306,cnls,0.8691259673075533,homosk
56,0.28153598461159146,0.8398131122668535,cnls,0.8871806634705898,homosk
57,0.2837337338592354,-0.1926292600660191,cnls,0.8949897306321266,homosk
58,0.286780591587788,-0.3427596923712841,cnls,0.9058156961601156,homosk
59,0.2970875320311952,1.580765937690717,cnls,0.9424374607250405,homosk
60,0.3009870300071934,1.2497905449034943,cnls,0.9562908685688898,homosk
61,0.3016249125781244,1.1311490543249363,cnls,0.9585562068286337,homosk
62,0.3043866113469694,0.8930361223872875,cnls,0.9683631764087025,homosk
63,0.30558313868671694,1.9804831365866549,cnls,0.9726108511357596,homosk
64,0.3067512131743255,1.3185374922896997,cnls,0.9767555779893746,homosk
65,0.3072875734893893,0.7939443718409406,cnls,0.9786584564550459,homosk
66,0.33041783553971693,1.150388401654915,cnls,1.0607026708323466,homosk
67,0.33152517157161054,0.1294642351088675,cnls,1.064629997112967,homosk
68,0.3319573371914163,0.8916976975410225,cnls,1.0661626671629376,homosk
69,0.3346052335699631,1.2530325173244528,cnls,1.0755530936070594,homosk
70,0.3415455442912463,2.095155571633123,cnls,1.10016486697196,homosk
71,0.347894991934522,1.7676524519187562,cnls,1.1178962620339568,homosk
72,0.35272494313060443,0.10617693360338243,cnls,1.1313809953253318,homosk
73,0.3614962918802579,0.9139072734270788,cnls,1.1558688884736834,homosk
74,0.36807643177341653,1.7176730464535692,cnls,1.1742382501740183,homosk
75,0.3799659597587943,1.747202704444095,cnls,1.1985784030562083,homosk
76,0.3948509530208454,1.5102524671221942,cnls,1.228950244071779,homosk
77,0.39619659697906406,1.301237289505299,cnls,1.2316958548337031,homosk
78,0.40502254677558425,1.1060963799345809,cnls,1.2497002153014074,homosk
79,0.41463964570625655,1.6132599081357393,cnls,1.2693167119165187,homosk
80,0.4234424446276195,0.6300401309312802,cnls,1.2872707755575377,homosk
81,0.427312837650482,1.8494941672537173,cnls,1.2951645614565952,homosk
82,0.4360272893239301,1.5696401701813685,cnls,1.312936151705836,homosk
83,0.4398275999685505,2.2042319566801196,cnls,1.3206858904758974,homosk
84,0.4517457209244866,1.3747073984318368,cnls,1.3449867196343035,homosk
85,0.4573162233721385,0.9575366854695246,cnls,1.356344638611025,homosk
86,0.45734778522459907,1.1221247593224943,cnls,1.3564089907972892,homosk
87,0.46249580230080933,-0.21275085365980573,cnls,1.3669051310010334,homosk
88,0.48263607718723556,2.0721235357816865,cnls,1.407967176017051,homosk
89,0.48364593599314576,1.5563251968127187,cnls,1.410026010474901,homosk
90,0.4884723301833609,2.1109749289849713,cnls,1.4198653773118897,homosk
91,0.49150766361437903,1.136024157032592,cnls,1.4260531428697694,homosk
92,0.5030794795773146,0.5309543813101072,cnls,1.4496419734587693,homosk
93,0.5043801693753297,2.182981580253071,cnls,1.4522933507334077,homosk
94,0.5061526485395486,1.0117557883835717,cnls,1.4559063581104184,homosk
95,0.5074024972880056,2.059603008276185,cnls,1.458453980576724,homosk
96,0.5259526980958076,1.4477218696813026,cnls,1.496263723416977,homosk
97,0.5288429525427593,1.2178903851509266,cnls,1.5021546412465634,homosk
98,0.5301481314336128,0.20673197417922262,cnls,1.5048148212294419,homosk
99,0.5345143043895607,1.1778279940541951,cnls,1.51371371764737,homosk
100,0.5453144498095692,0.47221367351981014,cnls,1.535725537301943,homosk
101,0.5457898052700643,0.8893343222677337,cnls,1.5366943445370196,homosk
102,0.5568233034620106,2.014632614917515,cnls,1.5591811899632153,homosk
103,0.5699844700020018,2.136761898996608,cnls,1.5860034958308347,homosk
104,0.5718093495259089,2.105697410234673,cnls,1.5897222338710222,homosk
105,0.5851344977702954,2.171697784798526,cnls,1.6168747435588966,homosk
106,0.5853916569149585,2.3627996769411714,cnls,1.6173987217637196,homosk
107,0.5869024494081084,-0.46330246611668313,cnls,1.6204769516092234,homosk
108,0.5874472958815865,1.8288618796025218,cnls,1.6215870432111934,homosk
109,0.5954174540991628,1.8062145392256121,cnls,1.637825464823868,homosk
110,0.6113957374464506,2.234733048135981,cnls,1.6703783373144838,homosk
111,0.6128074246166106,1.9231114819417292,cnls,1.6732535604652559,homosk
112,0.6187272814901634,1.695533471299586,cnls,1.6853097357300655,homosk
113,0.6276267093996225,1.5213777249376015,cnls,1.7034321977371634,homosk
114,0.6320449292942107,1.7280345724285073,cnls,1.7124282125670083,homosk
115,0.6370361853889459,2.0626589804449758,cnls,1.7225898004638778,homosk
116,0.6385784668668205,1.8979918803982767,cnls,1.7257291185940486,homosk
117,0.6478406538822072,0.9887548140220561,cnls,1.7445801876973905,homosk
118,0.6480563233092843,1.0745816647341968,cnls,1.7450191089681109,homosk
119,0.6534517354168494,1.7067457270918744,cnls,1.7559992929285624,homosk
120,0.6548458725885627,2.187979519678481,cnls,1.7588358892243294,homosk
121,0.6576828407283914,1.7142698409752826,cnls,1.7646075126005558,homosk
122,0.6607126683299506,2.603902062972188,cnls,1.7707705340516464,homosk
123,0.6615294629018332,2.219147656951079,cnls,1.7724270896987306,homosk
124,0.6633839972428208,1.610639406690388,cnls,1.7761859785809886,homosk
125,0.6644093939601355,2.055649662370079,cnls,1.7782638401005217,homosk
126,0.681953304137866,1.458925516167521,cnls,1.813804473834381,homosk
127,0.6829028188161764,2.27749109724251,cnls,1.815727816003149,homosk
128,0.6845657755408814,0.46349603179109655,cnls,1.8190961053943187,homosk
129,0.6921632378821985,2.369610983573273,cnls,1.8344841524754922,homosk
130,0.6935260656450907,2.8955097217998578,cnls,1.8372360577268583,homosk
131,0.6985297350318467,2.4833314808069797,cnls,1.845498532984064,homosk
132,0.7022370300148564,2.9362742677492117,cnls,1.8516165968002165,homosk
133,0.7223895050444309,1.007840628081502,cnls,1.88485574881736,homosk
134,0.7232757127028944,2.018836841272946,cnls,1.8863174289213582,homosk
135,0.7238693268128357,1.1044556312019844,cnls,1.8872964988514065,homosk
136,0.7328505154586862,1.732078658978298,cnls,1.9021089985628772,homosk
137,0.7354212381518197,2.8610118991990032,cnls,1.906348664712775,homosk
138,0.7364415256910435,1.7742216248426412,cnls,1.908031268934065,homosk
139,0.7417534233789522,1.5739083194376768,cnls,1.9167908433384935,homosk
140,0.7540027782746914,2.2423086424679837,cnls,1.9369890823222007,homosk
141,0.7562490507177413,2.319126277522446,cnls,1.940692883408944,homosk
142,0.7598601193610403,2.0323508706980467,cnls,1.946646779567095,homosk
143,0.7605967619409469,2.198399380690841,cnls,1.9478613162843974,homosk
144,0.762519255178918,0.8628704393828683,cnls,1.9510309126193124,homosk
145,0.7658650885091934,1.1299826934196107,cnls,1.9565469594212583,homosk
146,0.7666090091733659,2.577410721782283,cnls,1.957773375376178,homosk
147,0.7704650384810652,0.7271004033286392,cnls,1.9641301789300059,homosk
148,0.78369677855721,2.384264418085361,cnls,1.9859426278293886,homosk
149,0.790006019353767,1.2948166490093156,cnls,1.9963427118334298,homosk
150,0.7992914735369396,1.8869110732730179,cnls,2.011648308430608,homosk
151,0.8116600209700248,2.6203301913364383,cnls,2.032035020792187,homosk
152,0.8188868914870224,2.2432831708076004,cnls,2.0439452917464127,homosk
153,0.8225961887594885,2.0549331132572872,cnls,2.05005794974105,homosk
154,0.8316866080246966,1.5760190675452062,cnls,2.0650372467337856,homosk
155,0.8334656876746238,2.730178595418249,cnls,2.067968678054806,homosk
156,0.8365592917803933,0.9374169062753195,cnls,2.073065815484514,homosk
157,0.8414492305049984,2.2150088759370137,cnls,2.0811223387599926,homosk
158,0.8428779534070382,1.569140884080505,cnls,2.083476127571108,homosk
159,0.8444496653295605,1.804801407441412,cnls,2.0860653937467473,homosk
160,0.8471352520493356,1.6654759573493851,cnls,2.0904895337718,homosk
161,0.8529170461241309,2.2652491706591427,cnls,2.1000139695131836,homosk
162,0.8584104825733537,2.382812563697116,cnls,2.1090628664192907,homosk
163,0.8679495830636927,2.689719761771663,cnls,2.124774961883347,homosk
164,0.8685377205502928,2.6135827028912857,cnls,2.1257429235143617,homosk
165,0.8736293460605408,2.6145487692753413,cnls,2.1341217115745965,homosk
166,0.8771409943684002,2.1869736231817685,cnls,2.139891238119144,homosk
167,0.8840708762237935,2.9208407234080527,cnls,2.151269790117299,homosk
168,0.8894654325576778,1.2925172274502292,cnls,2.160105284972734,homosk
169,0.8938621629852068,2.0338918407743236,cnls,2.167306019542201,homosk
170,0.902255859145726,2.0889405614375924,cnls,2.181051295337411,homosk
171,0.9038940636177175,2.499730145165622,cnls,2.183731889690126,homosk
172,0.904204201958098,2.2263977186128328,cnls,2.184239002623524,homosk
173,0.9072853995954294,2.005357508841195,cnls,2.189275767876998,homosk
174,0.9135493550817028,2.6138938212066476,cnls,2.1995130694426965,homosk
175,0.9178853487359323,2.0034523677120895,cnls,2.2046368958396907,homosk
176,0.9207088705415083,2.959066685949495,cnls,2.2079714176337917,homosk
177,0.9208769275567936,2.188762785510271,cnls,2.2079882167166462,homosk
178,0.9224275579188771,1.8755111819708035,cnls,2.2079990573087995,homosk
179,0.9386363577748063,2.279406975552316,cnls,2.208061335537071,homosk
180,0.940915278169835,2.6216215842329,cnls,2.208068927461277,homosk
181,0.942280575917492,2.0320969548889547,cnls,2.2080729565675004,homosk
182,0.9458001304076493,1.8673589770705528,cnls,2.2080819117562163,homosk
183,0.9504526684236855,3.1384763587805664,cnls,2.208092600410519,homosk
184,0.9596664530533203,2.444875117052926,cnls,2.208103832687204,homosk
185,0.9644736222740807,2.610939077396386,cnls,2.2081091065321097,homosk
186,0.9698565960650759,1.6389404433212544,cnls,2.2081142926428416,homosk
187,0.9722779769381299,1.2055283829548131,cnls,2.2081164829998703,homosk
188,0.9749433134360309,1.3977022173759819,cnls,2.208118705693233,homosk
189,0.9753959333043271,2.344318758569639,cnls,2.2081190542434896,homosk
190,0.9782004886783392,2.3036654049279193,cnls,2.208121021529075,homosk
191,0.9803986420803994,2.5430809011401547,cnls,2.208122332283345,homosk
192,0.9886267041796968,2.7590924188971946,cnls,2.2081260739918642,homosk
193,0.9889734786339877,2.4932925087632825,cnls,2.2081261950690574,homosk
194,0.990178036182155,2.4113527467085847,cnls,2.2081265206451355,homosk
195,0.9906491735815008,1.8780292855654384,cnls,2.2081266140403386,homosk
196,0.9924098254788056,2.092322290351893,cnls,2.2081268693409806,homosk
197,0.9968033776813267,2.7458337252266167,cnls,2.2081272365926385,homosk
198,0.9990687312243348,1.5474209770383442,cnls,2.2081273041058265,homosk
199,0.9994502186427567,1.758028762840357,cnls,2.2081273077234247,homosk
0,1.1280004670211063e-05,-9.38752174449726,qle,-8.644401474810955,homosk
1,0.009649268367171837,-3.371367594299878,qle,-2.6377981349321793,homosk
2,0.017891290189697706,-1.8457201042557352,qle,-1.0248715962108046,homosk
3,0.019021224908169154,-1.0597298559874668,qle,-0.8050991541485779,homosk
4,0.023554363882864693,-1.814906395313299,qle,-0.7073245084361672,homosk
5,0.02684904018186074,-2.29426949211061,qle,-0.6362634429096381,homosk
6,0.027334173127299466,-0.6560558870766731,qle,-0.6258001300672087,homosk
7,0.030113425863188215,-0.7503606054709397,qle,-0.565859514942731,homosk
8,0.03540728194832499,-1.0251773374478805,qle,-0.4517199088210322,homosk
9,0.03835827198952069,-1.0945737865828238,qle,-0.38809546093901326,homosk
10,0.03982783362543252,-1.5688011582952526,qle,-0.3564115004048116,homosk
11,0.040834205698549564,-1.434808967376509,qle,-0.3347141345652114,homosk
12,0.06512449375793161,0.21497144341325483,qle,0.18898139641403588,homosk
13,0.07004600831108942,0.3000959635885939,qle,0.2949676896144575,homosk
14,0.07067586740748244,-1.036468458722643,qle,0.30853171679113367,homosk
15,0.08107130852133715,-0.5298862718054212,qle,0.5323922226388067,homosk
16,0.08326813447795489,-0.9202828061864436,qle,0.5796994626039542,homosk
17,0.0880414029457206,0.3764925187894503,qle,0.6824882139064532,homosk
18,0.08959702170564898,-1.2001705470184185,qle,0.7159870167392699,homosk
19,0.09337980280670799,0.22884201856296293,qle,0.7974453555527132,homosk
20,0.10028444064662578,1.0002917999161398,qle,0.946128615312344,homosk
21,0.10246302993044398,0.7592040168807437,qle,0.9930059529202386,homosk
22,0.10925514479050691,0.7688633750671736,qle,1.0171980520221764,homosk
23,0.11188161971030242,-0.10392531336357325,qle,1.0265508517467141,homosk
24,0.11714471634962975,0.7226822820384815,qle,1.045288111818959,homosk
25,0.13555337161423253,-0.44837290387853235,qle,1.1107925596466184,homosk
26,0.14191453438871893,0.3646926651319683,qle,1.1334275383401422,homosk
27,0.1468407809527611,0.3119053159576114,qle,1.1509561982807601,homosk
28,0.16036937909807358,1.2090038109160555,qle,1.199091080317609,homosk
29,0.16238679710919235,0.8783972411619047,qle,1.206268524688555,homosk
30,0.16386749203044715,0.44956468114864556,qle,1.211536087638722,homosk
31,0.1686394327748888,0.7023870758734851,qle,1.2285100656037384,homosk
32,0.16928448262359308,1.1508179096504367,qle,1.230804456961536,homosk
33,0.17590628911693906,0.5990567853549703,qle,1.2543543468690461,homosk
34,0.17630221427489667,0.5581273082409394,qle,1.255762399089123,homosk
35,0.17766474336770877,-0.6484392967280321,qle,1.2606079070189098,homosk
36,0.17904909093397903,-0.09078506903845707,qle,1.2655308668567442,homosk
37,0.18343293455012877,0.7487288980768139,qle,1.2811199258779595,homosk
38,0.18449864366198077,0.6758470054814505,qle,1.2849094503914773,homosk
39,0.1889453737547333,1.1716954735399163,qle,1.3007205490925386,homosk
40,0.19037575301025844,0.06318830992033142,qle,1.3058062524711995,homosk
41,0.22001649988757854,0.1905115684489378,qle,1.4111812673064978,homosk
42,0.22168817816146236,0.6816240181543034,qle,1.417124124028199,homosk
43,0.22626304030712718,0.02104165058996932,qle,1.4333875806016096,homosk
44,0.2310953492889627,0.837939680050934,qle,1.450565899350607,homosk
45,0.2321338618553036,-0.6138045529494198,qle,1.454257624768879,homosk
46,0.23312545868762435,1.1283438594100126,qle,1.4577825211225393,homosk
47,0.2424833947942202,1.4027881602428172,qle,1.4910473244285312,homosk
48,0.24965098502014182,1.2546607037327728,qle,1.5165246365270275,homosk
49,0.25828113506710937,-1.0746915524561622,qle,1.54719892230454,homosk
50,0.26100898711192755,0.6863362499641918,qle,1.5568944067324546,homosk
51,0.261724640570416,1.4354231756803593,qle,1.5594379479579912,homosk
